day,left_side,right_side,price_l,price_r,ratio,euclidian,correl_t1,correl_t2,correl_t3,beta_t1,interc_t1,pvalue_t1,half_t1,sprd_last_t1,sprd_mean_t1,sprd_sd_t1,beta_t2,interc_t2,pvalue_t2,half_t2,sprd_last_t2,sprd_mean_t2,sprd_sd_t2,beta_t3,interc_t3,pvalue_t3,half_t3,sprd_last_t3,sprd_mean_t3,sprd_sd_t3,econ_rel,MCap_Classe,Setor,Subsetor,Segmento,Diffs
2019-10-16,ROMI3,YDUQ3,8.962067,37.290714,4.160950146880179,5.242711479351175,0.8794067463899238,0.816052509065471,0.45882661179859763,0.3518421239314021,-2.5500221282246884,0.33877883879521825,25.672999062867586,-1.6083548884537786,-7.180974564979792e-17,0.7963368898246478,0.4085890592860216,-4.1171745870051435,0.7292609779692764,17.65612440930077,-2.1573361663589377,-8.082944036313932e-17,0.8416833438416255,0.11138467528662836,5.351626295514307,0.3571300169475422,9.308204046575245,-0.5431733656108354,-1.0525434690489277e-17,0.3996869351463456,0,Diff,Diff,Diff,Diff,4
2019-10-17,ROMI3,YDUQ3,8.798996,37.000893,4.205126698546061,5.3488231936184585,0.8765634008008963,0.8030237838001076,0.4159072489266985,0.34787670594467374,-2.447082580017773,0.3619927331100089,26.34873326741575,-1.6256701938335565,2.1648481618452564e-17,0.8030192894978584,0.39535210044625707,-3.733339706244538,0.7442112615874992,20.135399030357313,-2.096045059692673,3.7268799157885727e-17,0.863495506382984,0.09316324583646098,5.92002713359667,0.3597457631127263,9.191375772602262,-0.5681544243242597,3.134536900872842e-17,0.39782811715240346,0,Diff,Diff,Diff,Diff,4
2019-10-18,ROMI3,YDUQ3,8.934888,37.029881,4.144414680967461,6.3573938580980665,0.874085066571835,0.793944346407336,0.3968139096360532,0.34445848686232383,-2.3586388181439784,0.30314561774835813,29.471918725534472,-1.4617299598079376,-2.940269555606889e-17,0.808441454929117,0.38646920247463684,-3.483646797768803,0.7797527637147772,23.05107369612291,-1.8923737800319098,6.846172934116268e-17,0.8788810332130589,0.08220814428038882,6.256181281206692,0.24861821504994164,9.558929692855335,-0.3654510811403237,4.081695918756179e-17,0.38930317882471666,0,Diff,Diff,Diff,Diff,4
2019-10-21,ROMI3,YDUQ3,9.15911,38.64323,4.219103166137321,5.106448008058336,0.872002839039969,0.7794777577625693,0.4145021200255969,0.3416099287998014,-2.290603315838622,0.39460933063432946,28.63341194740633,-1.7511977330557302,-3.801559761429374e-17,0.8145374719226545,0.36912444955054,-2.9692575906350145,0.8750046186955612,23.84426105063721,-2.135793411969902,-5.424306837031878e-17,0.9005294655908411,0.07711819935667939,6.402325239573656,0.29681909683180724,8.597108971268359,-0.22331155449967255,-2.6934563520514266e-17,0.3742868274780789,0,Diff,Diff,Diff,Diff,4
2019-10-22,ROMI3,YDUQ3,9.240644,40.614037,4.39515222099239,4.352952957151144,0.8678412105837183,0.7590961591358897,0.4259604258580672,0.3363362203470542,-2.1569619646331764,0.567194709851205,26.92191962491362,-2.2623657329822353,-6.419951376068766e-17,0.8263472584696578,0.3446468841236468,-2.2357866917411044,0.9519631385323641,23.774325889524025,-2.521070611991409,-9.793207911279467e-17,0.9296551662825673,0.07029630813953128,6.611226895623284,0.2814161798269439,8.221979123867595,-0.225599755365612,-2.735116820529182e-17,0.36843308736601793,0,Diff,Diff,Diff,Diff,4
2019-10-23,ROMI3,YDUQ3,9.220261,39.077965,4.238271020744423,4.407869003555177,0.8654027839076834,0.7460372142483075,0.4529036807827663,0.33298398139767166,-2.0732229361508527,0.44153161455941714,29.82298476263861,-1.7188524344680092,-5.387747539775667e-17,0.8330113393571403,0.32910740859494453,-1.7676318032473353,0.8571085048974074,29.995484912340075,-1.872954991066608,-6.192962809237201e-18,0.9433228874375806,0.07087398357779251,6.57960728599698,0.3895633804762795,8.380617353725501,-0.12895733566052983,4.464744546295307e-18,0.36217932456771756,0,Diff,Diff,Diff,Diff,4
2019-10-24,ROMI3,YDUQ3,9.349358,38.701199,4.139449895917987,4.4468141536631824,0.8636887386099268,0.7357090085528535,0.4658741151507666,0.33035417608565,-2.0076883461335187,0.3762457061238127,31.792213670561377,-1.428056363038261,9.185187332949596e-17,0.8375979225431508,0.31652347400330727,-1.3852329964406804,0.7771375979565063,34.77613621613375,-1.515246959132641,-4.6672735121155997e-17,0.9505382552129851,0.07110200281307374,6.572996295724259,0.37855222202749816,8.358194519097514,0.02462894410841412,6.846499550020729e-18,0.3621832474846225,0,Diff,Diff,Diff,Diff,4
2019-10-25,ROMI3,YDUQ3,9.498838,38.546623,4.058035624989078,4.4748705773676996,0.8627239918643219,0.7276124590116362,0.48602230565325577,0.3286570915048322,-1.9675719842453996,0.36458289899320007,32.800882633361624,-1.2022110182678714,1.601063032152794e-17,0.8403494654266029,0.305736100864828,-1.0537007121642503,0.7488757136547143,37.709886766015714,-1.2325555053622546,-4.849072532397969e-17,0.9530870151654848,0.07354629048062754,6.4950140046105185,0.37343319036803935,8.518801364023128,0.16886286318424326,1.2234408364869554e-17,0.36306106752095635,0,Diff,Diff,Diff,Diff,4
2019-10-28,ROMI3,YDUQ3,9.288206,38.256798,4.118857613623126,4.509215406496129,0.8610425688477777,0.7181093007110599,0.4803276397689774,0.3264008993764474,-1.9110794582711603,0.39613331544798946,32.93645437014349,-1.2877678161919155,2.572594914873605e-17,0.8441434099901809,0.295572401053656,-0.7416770277798682,0.7995422773422383,37.76294123795336,-1.277770613704838,1.0711570519461588e-16,0.9569696805454757,0.0710521211072087,6.583519961869713,0.3691311221742807,8.374802294242558,-0.013540606539733175,1.2753995315374287e-17,0.361244589273365,0,Diff,Diff,Diff,Diff,4
2019-10-29,ROMI3,YDUQ3,9.424098,38.063583,4.038962986165891,4.532842276513176,0.8598838665383458,0.7098129212534492,0.49060378428500806,0.32454239336216784,-1.8642993427854466,0.3336529104082515,34.92859506360804,-1.06484898397408,-1.5950522153085344e-16,0.8467640344721458,0.2878080594324993,-0.5034623476063051,0.7778756379855011,40.21340481835712,-1.0274456106715657,7.051477457498123e-17,0.9600187948261145,0.07166948729401075,6.568469946257528,0.3473841738422859,8.41212359042517,0.12763057555944946,2.140486139029507e-18,0.3610417507867037,0,Diff,Diff,Diff,Diff,4
2019-10-30,ROMI3,YDUQ3,9.464866,37.773758,3.990944826899821,4.55124100457126,0.8594241662387658,0.7022019255688742,0.4985057002087486,0.32388914857380446,-1.8522174033863128,0.35327428503113734,35.28379139135391,-0.9174269136666195,2.214157676649897e-17,0.847814564649779,0.2816972169331618,-0.3159598918967663,0.7332132313648121,44.75766107280658,-0.859936609809993,4.274879061849646e-17,0.9623610896881835,0.07189412685798678,6.57051838292829,0.3687439610991069,8.239626706743065,0.17863626751681352,-4.1546085148558286e-17,0.35947191551653934,0,Diff,Diff,Diff,Diff,4
2019-10-31,ROMI3,YDUQ3,9.464866,37.918671,4.006255450420534,4.571174279007147,0.8583132766717245,0.6940501567554006,0.5048865211096659,0.3224226069656776,-1.8157850475168043,0.3680239844668107,35.489075774747405,-0.9451857089770319,-5.425521143465062e-17,0.8498150329610243,0.2741431393595999,-0.07930176182477978,0.7184211373977105,47.13300609618602,-0.8509757464590463,-7.978860627755324e-18,0.9623319287734546,0.07227871759997151,6.564535036750393,0.38855676040500453,8.298632141888126,0.1596180502743754,1.5053062962788744e-17,0.3592067664761586,0,Diff,Diff,Diff,Diff,4
2019-11-01,ROMI3,YDUQ3,9.308591,39.12627,4.203243004231252,4.619301863252127,0.8558846531616295,0.6831008473827653,0.5024543315833675,0.3194361504000897,-1.738086538019038,0.4558528794969109,33.790333064854494,-1.451667530295481,-3.19674842153006e-17,0.8548411740992735,0.26351958301878214,0.2525510309448517,0.7722057673897437,44.45704949775897,-1.25449838642514,-1.3484005578767721e-17,0.9647596309352565,0.07137155379151275,6.593771842237797,0.33455825651742377,8.96833544447335,-0.0776835262040511,-1.357109411827262e-17,0.35939108829794536,0,Diff,Diff,Diff,Diff,4
2019-11-04,ROMI3,YDUQ3,9.437688,37.793079,4.0044848907910495,5.361850966851351,0.8546884295447716,0.6770632971351673,0.4855972024854644,0.31816634119668297,-1.7066862177929316,0.35992152394942056,35.73238133709068,-0.8801114501942602,-9.666096048577266e-18,0.8565521696995857,0.2567632579237068,0.4685176548996088,0.6630822982537057,50.84840471689714,-0.7347037459076403,-1.8848854768660495e-16,0.9617806377512155,0.06808451131359615,6.717779874307733,0.3231149555063024,8.526920281359004,0.14678481094112966,-1.0408340855860843e-17,0.35509147183618933,0,Diff,Diff,Diff,Diff,4
2019-11-05,ROMI3,YDUQ3,9.23385,37.039536,4.011277636088955,5.581539399019422,0.8535217853252333,0.6714720777928719,0.45112204966156094,0.3169423559251961,-1.6759189763234343,0.3641682417476526,36.15265517489456,-0.8296288258926768,-2.9878877150224526e-17,0.8581381290079615,0.250549995859528,0.6692787100048313,0.602438363403064,56.78079746084911,-0.715684301443674,6.007347397307683e-18,0.957100976730635,0.06281331045481371,6.907365121910842,0.37682795675654335,8.391042082305928,-9.09957810937903e-5,1.1116270611445694e-17,0.3505218212797211,0,Diff,Diff,Diff,Diff,4
2019-11-06,ROMI3,YDUQ3,9.328974,38.13121,4.08739589155249,5.607794081012323,0.8520817862290005,0.6646290761165288,0.43979542725372744,0.31488707308599534,-1.6218721843859232,0.4010263083620632,35.779927065269746,-1.0561789257415122,3.489439640014247e-17,0.8608019984964868,0.2422371106456213,0.9382740462348249,0.6197218264371592,55.03250184076497,-0.8460941820562494,6.597413587661194e-17,0.9498175944694791,0.06194811370538648,6.939526352164847,0.38255726461347916,8.419758414001574,0.027291115031177954,-3.065581642702764e-19,0.35034263530376386,0,Diff,Diff,Diff,Diff,4
2019-11-07,ROMI3,YDUQ3,9.464866,37.541901,3.966448230751497,5.619787706768727,0.8512882061581624,0.6591178286698918,0.4470148546498046,0.3136747023767692,-1.5905144303167704,0.3689139396669815,37.24591517263689,-0.7205641925163612,-8.806453830056959e-17,0.8620235549454418,0.2354866799807728,1.1606095554393747,0.6025054683441534,55.65935854870837,-0.5363611820962334,4.2683738488147326e-17,0.9410019810041977,0.0638183487062073,6.877488350944165,0.37932237433871385,8.771363074467358,0.19151551994392207,-1.458360342210252e-17,0.3513960398977827,0,Diff,Diff,Diff,Diff,4
2019-11-08,ROMI3,YDUQ3,9.288206,36.382603,3.9170753749432343,6.022162774165232,0.8505003032519779,0.6510023577055339,0.4214278266923222,0.31244866376978425,-1.556494985981976,0.3481756083245072,37.80571893457008,-0.5229947058345701,-8.115730310009894e-17,0.8624964912281662,0.22910922178487794,1.3717281593516673,0.6015902445451193,55.425130561105696,-0.4191120191898399,-1.3471016836741345e-16,0.9329745525451754,0.06044230685394996,7.003068694599594,0.343765516003226,8.792645596226226,0.08608885072896581,-4.2865017091386905e-17,0.3490073199177301,0,Diff,Diff,Diff,Diff,4
2019-11-11,ROMI3,YDUQ3,9.186288,36.865643,4.013116396960339,6.132554864797531,0.8493427204685627,0.6392531419536311,0.3920196986094856,0.31101953784384045,-1.5182354018978041,0.3670696487909102,37.63147817963909,-0.7614118462782119,-4.0894804903546243e-17,0.8638458203895578,0.22148750203659673,1.621168617732762,0.6704239579284261,50.67261787822077,-0.6001597967757145,1.2939085566876508e-16,0.9264191432207076,0.05591130721245132,7.168104826522845,0.25369326450838936,8.995013142177697,-0.043023117880404985,1.4005655901531965e-17,0.34523485457545117,0,Diff,Diff,Diff,Diff,4
2019-11-12,ROMI3,YDUQ3,9.104753,35.532448,3.9026262436773407,6.1723229812072935,0.848478941021482,0.6274680552185246,0.36220249904852037,0.3107631841266523,-1.513364354857296,0.2868778580160718,39.83935708179843,-0.42405932543740343,3.9592027573087665e-17,0.8641795058282364,0.2158465091950099,1.807379847103742,0.6312181676784439,53.67989684569383,-0.372181711056959,-1.1188511055137963e-16,0.9219485907285648,0.05043530807972911,7.37040325379217,0.21957648602471222,8.45191730547334,-0.05774021549912585,-1.8050475393896483e-17,0.3361737865804615,0,Diff,Diff,Diff,Diff,4
2019-11-13,ROMI3,YDUQ3,8.989244,36.353622,4.04412451147171,5.784589177741324,0.8475697680978151,0.6162537293405866,0.3255775746026653,0.311091350119496,-1.5289716544066898,0.3032311955626615,39.055580933763935,-0.7910816953071254,4.694855615383631e-17,0.86433573720214385,0.20946355485157883,2.016547238214591,0.625300322445331,53.31889335681587,-0.6420621340651609,-8.251732630526476e-17,0.9175876474466604,0.04434859004618509,7.591022737107623,0.19580542480422689,7.792764469909488,-0.21401061587960182,4.298590563361904e-18,0.32889316646937433,0,Diff,Diff,Diff,Diff,4
2019-11-14,ROMI3,YDUQ3,9.376536,38.063583,4.0594504196432455,5.534307313902583,0.8472652382737441,0.6071725827054701,0.2914428527545961,0.3111132799825627,-1.536884655623109,0.33122761900941666,38.345851608192106,-0.9286654993954071,-1.0549764187239852e-16,0.8645228048640415,0.202587853108397,2.24343261634373,0.5879207385603192,56.5563070838654,-0.5781161779270122,-3.000984877266077e-17,0.9116848364324319,0.0388101898892865,7.79874878291495,0.09905239527881868,7.290140683232964,0.10053233298842673,-1.4286803077384614e-17,0.3210877707332941,0,Diff,Diff,Diff,Diff,4
2019-11-18,ROMI3,YDUQ3,9.362947,36.614464,3.9105704646197395,5.328812428559805,0.8474072369594298,0.600519819446395,0.23939915356843694,0.31194176139253843,-1.5660873508107018,0.30428353186388346,38.50087011931099,-0.49254604179298683,1.2875442899351607e-17,0.8635170783817621,0.19732658718988508,2.422189711123376,0.5893304272418609,55.26142755604227,-0.28424993403028764,7.501096098427862e-17,0.9030720664697593,0.0313224553990206,8.07823678697875,0.08600992365234011,6.725396578064125,0.13785529742220337,-5.547320415522083e-18,0.3113402302912477,0,Diff,Diff,Diff,Diff,4
2019-11-19,ROMI3,YDUQ3,9.369741,36.034813,3.8458707663317484,4.886577272518674,0.8471441200699197,0.5921052835115747,0.168091596570167,0.3125855766134891,-1.588232368179956,0.3129487770163243,38.326765951699265,-0.3059894315843009,4.4823736736199214e-17,0.8629855643900476,0.1923456251786916,2.592255134737787,0.5576137075447639,57.319310684566226,-0.15365276942003542,1.2742064348092442e-16,0.8957366994207246,0.02194114666144953,8.425862187831449,0.02386031202672754,6.61316159546277,0.1532336952176403,-3.540191143708293e-17,0.3020972484102066,0,Diff,Diff,Diff,Diff,4
2019-11-21,ROMI3,YDUQ3,9.458072,35.889904,3.794632140673068,4.792003166665523,0.8467718672163567,0.5837585341146616,0.08201304857745637,0.312847898630007,-1.5976955197151326,0.32546804641157634,38.49917663484686,-0.17231352871755662,-1.3000668250273683e-16,0.8628601168982587,0.18732973300167508,2.765547520667122,0.4936324176583273,62.88611988807791,-0.030721654442878082,-4.740936918219696e-17,0.8870918509719459,0.010213636600912956,8.864219520396764,0.3382495379219689,7.260722330267955,0.2272860425055799,-1.734723475976807e-18,0.28266652801112385,0,Diff,Diff,Diff,Diff,4
2019-11-22,ROMI3,YDUQ3,9.369741,36.556496,3.9015481858036423,4.799429841527051,0.8461843152828129,0.5777861353000663,0.09707583932166357,0.3120129544216937,-1.5749510518289276,0.3461535101938896,38.12216024348876,-0.461408268435904,7.529946718237701e-17,0.8633496847647218,0.18209677133091068,2.9462652828620817,0.49589777340378616,59.51064455407395,-0.2333441756334384,4.111403058282281e-17,0.875750938123312,0.012463041427219969,8.784144636864065,0.2164601547531695,8.652342762566661,0.12999123905393,-9.589226114548043e-18,0.28279893657856475,0,Diff,Diff,Diff,Diff,4
2019-11-25,ROMI3,YDUQ3,9.539606,36.382603,3.8138475530331135,4.801918710637563,0.8458597929857573,0.5707965948233025,0.1510518050103135,0.3115351006572133,-1.5616202057785502,0.3325677566859868,38.57155207450509,-0.23323168199788605,1.3246776722417032e-16,0.8634615489553635,0.17701617179067267,3.123615843102245,0.5005351082256724,57.134353019636194,-0.02431894594209319,-1.9601318181419745e-17,0.8648119148049797,0.01935101016450798,8.532989579512531,0.3580081401124624,7.689347200711868,0.302576300023207,1.9150805073697707e-17,0.27598766428038507,0,Diff,Diff,Diff,Diff,4
2019-11-26,ROMI3,YDUQ3,9.892924,37.51292,3.7918940851056773,4.803879164604162,0.8457935110220757,0.565733733018297,0.20255073790507785,0.3107707138499757,-1.5391776867638503,0.3328652915690085,38.63147779184821,-0.22581524023318297,7.510268448807089e-19,0.8634297776911837,0.17260721915778232,3.2801340736458653,0.5678065501555247,51.213715296005546,0.13778912266577625,2.1710389562501486e-17,0.854865294087826,0.027874565519983154,8.234193406076999,0.43568317460315253,7.144764082624843,0.6130742475371095,3.178663929293002e-17,0.28750696710824664,0,Diff,Diff,Diff,Diff,4
2019-11-27,ROMI3,YDUQ3,9.784211,39.271183,4.013730182229308,4.82951816461491,0.8449581945656922,0.559889461970392,0.28985895133506195,0.3087365209813449,-1.4824305674439786,0.3831982577104367,36.94781554520224,-0.8578068467977614,-9.989621976846941e-18,0.8651207981832131,0.16754821494424868,3.452824967851024,0.5304794074239093,51.04315663623443,-0.24843057824995085,1.1489268737785442e-16,0.8486365374020416,0.04099049378001465,7.761946367769117,0.3654462603067201,7.831314779661493,0.4125194497355649,2.6575963651964685e-17,0.28766115117464985,0,Diff,Diff,Diff,Diff,4
2019-11-28,ROMI3,YDUQ3,9.763827,41.155041,4.21505225358868,4.894885202559131,0.8428356231916638,0.5532514910142535,0.3692002118143722,0.305309682799949,-1.3876465421869424,0.4856812393101837,35.18745747414146,-1.4135589711419612,-2.415602440297704e-18,0.8698971301035804,0.16065178898249782,3.684647067914711,0.5166327216339223,49.875132336551,-0.5324510302127593,-1.614680611439212e-17,0.8423779473121279,0.052126728787915695,7.3585416893219175,0.34762578189954946,8.136193414963408,0.26000765021552835,-1.5545290749097162e-17,0.28693528988916495,0,Diff,Diff,Diff,Diff,4
